word,count
바라네오늘은,1
나을거야,1
하루는..,1
못견딜만큼,1
나하지,1
달랐는데,1
돌아올거,1
한사람에겐,1
전부니까..Ladies,1
Gents,1
DynaMic,1
Steppin',1
mw,1
Fight,1
채워주겠어,1
Let'em,1
One하루도,1
바랬지만,1
너니,1
사랑했어밤새워,1
붙잡으러,1
잖니,1
하고픈게,1
이별이잖니,1
그리움이야,1
가져가면서,1
가니그대,1
헤매이나요,1
되요어째,1
싫거든,1
서러운데,1
말끝마다,1
어허,1
무지하게,1
찝찝한,1
쓰리아웃,1
삼진,1
꼴좋게,1
만난건데,1
없고솔솔솔,1
오솔길에,1
밤밤밤,1
밤길에,1
짧은치마,1
향수냄새,1
걸어나,1
콩당콩당,1
한잔하삼,1
신고서,1
흥흥,1
똑따딱,1
똑따닥,1
아가씨나,1
미워하시나요,1
욕만하다가,1
사나봐요,1
잊나봐요,1
걷습니다,1
바래다준,1
그대미소까지도,1
잊은줄만,1
왜난,1
늦었나봐요,1
못하죠매일,1
충분해one,1
놀자판,1
최신판,1
롤라장,1
기러기,1
무르익어가,1
사슴인,1
튕길줄도,1
과일,1
한마리요,1
외면하진,1
실패한,1
오늘밤의,1
12,1
으아영원할,1
기억할게그대가,1
피는것같아,1
숨쉬면,1
봄바람이,1
다르게만,1
달아나기도,1
숨고도,1
감동한,1
가치있다는걸,1
일있어도,1
지금꼭잡은,1
놓치말아요,1
믿어주며,1
가치있다는,1
라라라라라라라라라라라하루종일,1
불죠,1
그대인거라고,1
였었기에이별,1
사랑하다멀어져,1
않겠네,1
흘리려나사랑해,1
행동하나까지,1
걷곤,1
관두라고,1
모든말에,1
싫다는걸,1
괜찮았지,1
자랑할게,1
좋아했지,1
웃기좋은,1
자린데,1
놓자고,1
따뜻했고,1
화사했고,1
솔직했어,1
메말랐어,1
홀려있는,1
한송이꽃과,1
뿌리채,1
뽑혀버린,1
실수였어,1
현실안에,1
별일없겠지,1
잘하니까,1
아파하다가,1
갈수있다고,1
무너져내려도,1
볼수없는데,1
검푸른,1
싶어예,1
예에예,1
요오,1
멜랑꼴리한,1
예에에,1
예Yeah,1
빠바바,1
빠바,1
거슬려,1
너희들은,1
"youum,",1
"어우,",1
줘Everybody,1
열정들,1
기분내며,1
달랐을까,1
털털이지,1
가난있어도,1
열정하나,1
살아가게해,1
Teach,1
hater,1
Soul을,1
뮤지션인,1
정작,1
Puchline,1
연기자들만,1
legeudary,1
존재한지,1
분노의,1
부셔버릴,1
Flo,1
가르치려,1
들기보다,1
씹지,1
swing은,1
취향이,1
뉴스거리,1
mind먼,1
흘렸네,1
세상이었기에,1
자기의,1
생명까지,1
홀연히,1
안았네,1
떠날지라도,1
돌아가리라,1
있다네넌,1
같단걸,1
빛이란걸,1
깨닫지,1
2배로,1
비오면,1
손꼽았던,1
여름바다,1
버스안,1
젤먼저,1
맡을래,1
앉힌다면,1
망칠지몰라,1
쌔근쌔근,1
잠든척,1
어깨에기대,1
놀래줄까,1
유치한거란,1
실감,1
세어보다가,1
살며시살짝,1
고백할까,1
붉게물든,1
머리위론,1
forever함께,1
Wonderful,1
생각하자,1
낭만에,1
취,1
어어이,1
잘해주긴,1
못해요소리질러,1
보지만You,1
SUMMER,1
BREEZE,1
불어주는,1
baby팥,1
끓인다,1
은근한,1
빙수용,1
위생,1
냉동실,1
칵테일의,1
국물은,1
따라내고,1
과일만,1
주의사항,1
조릴,1
찰떡,1
젤리,1
크림,1
연유,1
녹지마잘,1
보냅니다,1
났었지만,1
선물이랍니다,1
나랍니다,1
행복해줘요전해주고싶어,1
우리의뭐라고,1
소중하면,1
사람서른이면,1
취직해서,1
장가를,1
부모님과,1
집사람과,1
오손도손,1
내년이면,1
환갑을,1
바라보실,1
연세인데,1
되라시며,1
걱정살에,1
늘고,1
온거야헤어질때,1
두뺨위로,1
떠나지말라고,1
가슴아프도록,1
꿈일거라고,1
알고가,1
듣고가,1
안돼그대를,1
풀잎을,1
선물했어요,1
날것같은,1
그댄아나요,1
찾아낼게요,1
세월흘러도,1
비춰줄게요Tell,1
한잔도,1
해줘오빠,1
책임질께,1
오빠잘,1
위태롭게,1
줄곧,1
그대로로,1
주위사람들이,1
미솔지어,1
내뱉으며,1
헤멘다,1
상처엔,1
고인다,1
끝나는지,1
아팠을까,1
교차하고,1
흘러갔지만,1
살아볼게요,1
이젠Always,1
산듯,1
보낼까,1
살아지금,1
가로막힌,1
가자눈물,1
담아진,1
울려버리잖아,1
언제간,1
하잖아햇살에,1
비쳐본,1
가슴하나,1
잠궈도,1
안보이길,1
어둔밤,1
한눈도,1
가슴뒤에,1
감쳐두진,1
할것같아,1
막으면,1
안들리길,1
잠든밤도,1
한손도,1
때지,1
속이려고,1
백번을써봐도,1
미워졌다,1
달래보고,1
잊었나봐ye,1
brokenhearted,1
memento,1
ours,1
끝났대,1
있게착한거짓말,1
가랄,1
보잘것없는,1
가족에게도,1
싶었으니까,1
살아줘눈물이,1
울음이,1
흩뜨려놓고,1
메어져도,1
줘만나지,1
고생해놓고,1
해줬잖아,1
좋은사람이,1
돌려놀까,1
안운다고,1
약속해주면,1
미안해야지,1
고마워야지,1
그렇게해도,1
죽음없는,1
이사랑,1
모르니그렇게,1
삐졌어도,1
때인것,1
Honey한,1
부담될,1
편안합니까,1
샐것만,1
해봐서,1
쉬울꺼란,1
이별조차,1
벅차네요,1
바라볼줄,1
안을줄만,1
없대요,1
그대뿐이래요,1
대요Everything,1
지울께요,1
날봐요,1
togrther늘,1
엉터리잖아,1
울게하잖아,1
이럴거라면,1
엉터리니까,1
그런거니까기억해,1
병이라,1
생각해song),1
A1),1
사랑해~,1
이렇게~,1
B1),1
서로서로,1
가보는거야,1
그럴꺼야~,1
(놀라),1
(몰라),1
있을께!!,1
A2),1
B2),1
둘인,1
받아준거야,1
된거야!!,1
하고~,1
story~그녀를,1
인사부터,1
찾으러온,1
어딨나,1
foul,1
못보겠어,1
죄송해,1
데려가겠어,1
술이랑,1
말할pp,1
싫어지기,1
앉어,1
다른말론,1
늦게와서,1
뺏어야겠어,1
많은밤,1
지내며,1
know같은,1
왔는,1
불러내고,1
자리야,1
지나치진,1
걸어가더,1
살아가도내게,1
유리같이,1
쳤어,1
느껴졌지,1
안겨주길,1
치밀었던,1
화수목금토,1
눈물흘려,1
꿀려,1
목숨건,1
일이요,1
길이요,1
포기못할,1
허락해봐,1
그리워서그,1
첫날,1
표정조차,1
놓을까,1
막겠지,1
곁이라면,1
견딜만해,1
둘밖에,1
실같애,1
아웅다웅해,1
여느때와,1
나만따라와,1
뭔말이,1
충분하지,1
ahahahahYo,1
있는지가,1
용건은,1
한잔했군요,1
얘깃거리에,1
중요했는지,1
이리리리도,1
힘이든데,1
한척하려,1
않은척을해,1
떨칠,1
깨닳았어,1
무겁네,1
Fallin,1
달력엔,1
표시된,1
서글퍼졌데,1
마주친듯한,1
많았던가,1
어떠하니,1
밤새울까,1
서툰데,1
딴소리해요,1
중요했잖아요,1
못들은척하고,1
끊을께요,1
UhUhUh거짓말이라고,1
다른누가,1
잊기싫어서,1
힘든건가봐요,1
보내줄순없잖아요,1
비가내리는,1
머뭇거려,1
제자리죠,1
비가멈추는,1
돌아오겠죠,1
놓을수,1
우산들처럼,1
잊어버리겠죠,1
죄송하다고요oh,1
순수했어요,1
확인했었죠,1
끄떡없던,1
주고받았던,1
편지들도,1
부족했으니까,1
눈떠서,1
그리나,1
지난날로,1
싫어진다,1
감쌌죠,1
천사도,1
예쁠,1
불러줬죠,1
번졌죠,1
씻죠,1
사랑타령도,1
벗어나려해도,1
않은걸요,1
그댈까요,1
중독과도,1
놔줘요,1
정해둔,1
바보였죠,1
어렸잖아요,1
닦아본다그대,1
키웠는데,1
죄송할,1
찍혀있네요,1
사랑합니다내,1
베개만,1
밟아보자,1
마주보고,1
무인도,1
이쁘데,1
백배,1
아깝데,1
미녀와,1
야수라데,1
행복하네,1
차려입은,1
신사역을,1
벌써지나,1
뷰리풀,1
미쳤구나,1
헤어질땐,1
집에가서,1
내꿈꿔,1
그림같은,1
풍겨,1
놀래키려고,1
말아줘요Club,1
ST,1
Blues,1
Sting,1
문구가,1
이름만이라도,1
기울인,1
술병처럼,1
잔들,1
친했던,1
오해한,1
만져줘,1
씌워줘,1
일지,1
만족해야해,1
휘청일테지떼를,1
그리웠는데,1
어른처럼,1
Gentle,1
누나라,1
어떤데,1
Approach,1
화장하는데,1
어려보이고,1
싶었던거야,1
신경쓰기,1
서툴까봐,1
틀릴까봐,1
연습하는데,1
아는체도,1
잘난체도,1
기대고픈,1
자기야로,1
집념,1
Surprise,1
party로,1
도가니탕을,1
사랑할꺼라구,1
노력하니,1
못났니,1
않도록big,1
답답했었니,1
장악하는,1
게릴라,1
전투에,1
대성과,1
메아리로로로,1
삼켜요요,1
다섯명,1
어리석진,1
풍악,1
시대에,1
시켜줄,1
있어줄,1
하죠가니,1
허무니,1
의리야,1
부서뜨려,1
아깝잖니,1
살아가볼게,1
채Everybody,1
토요,1
받아쓰기,1
석사인데,1
생겼는데,1
앨범까지,1
냈는데,1
나름이라고,1
꼬맹이니깐Yo,1
벗어버리게,1
끝났다,1
잊혀지더라,1
한끼에,1
웃더라,1
전화로,1
쾌를,1
찾더라,1
하리,1
happy불쑥,1
잊어왔었는데,1
사연보낸게,1
퍼졌을때,1
엉망이돼도,1
멍들어도,1
안녕어쩜,1
좋지않은데,1
보낼것,1
간거잖아,1
만들어줘서Rap,1
(당신께,1
않습니다.,1
싶습니다.,1
미안해하지말아요,1
"삭히고,",1
무심했죠,1
않았었나요?,1
"해준적없는데,",1
날혼자,1
남겨두려,1
하네요),1
(오늘은,1
케이크에,1
고맙다며,1
울고있네요,1
지켜주지못해,1
나에게!,1
있던거,1
안녕살아오면서,1
지겨웠나봐,1
부담스러웠나봐,1
바램과는,1
반대가,1
사람을가끔은,1
뒤돌면,1
낯설어질,1
얼룩져도,1
you한,1
홍철,1
웃겨볼까,1
춰볼까,1
명수,1
재미있네,1
돌면은,1
최지우,1
방송을,1
게스트를,1
무한도전만,1
프리킥,1
개그맨,1
있다나는야,1
예능계에,1
드문,1
이름하여,1
사냥을,1
정돈된,1
김태희도,1
소녀들이,1
때문이지,1
소녀Just,1
낭만의,1
단풍,1
쓸쓸함이란,1
씨앗에,1
사랑들이,1
무르익는,1
계절의,1
흥분과,1
뿜어지는,1
끄적,1
편지만,1
결과는,1
변화로,1
박히고,1
아끼고픈,1
살기좋은,1
사소함을,1
교감,1
낳는,1
비뚤어진,1
인정하기를,1
실천하길,1
행복함은,1
함께해난,1
턱,1
채우기엔,1
대부분은,1
당근에,1
채찍을,1
노새,1
넘어지기,1
일어서기,1
꾸러기,1
펼쳐놓는,1
꾼들에,1
확성기,1
확실치,1
환경이,1
초상이,1
화려하지도,1
멀었나요,1
아슬아슬한,1
맞추듯이,1
내몰아,1
옮기네,1
30대,1
13년째,1
새봄이,1
피겠지,1
고생도,1
그랬냐는듯,1
잡아줘하루만,1
라서,1
않을거란,1
조각의,1
빌테니까,1
내게로툭툭,1
전화하지도,1
울것같아,1
그만이제,1
담도,1
영원함으로,1
새워가며,1
있으니까그,1
뭐때문에,1
헤어지는건데,1
말하는거,1
끝내는거,1
힘들거면서,1
변할줄,1
어떻게너무,1
둘레야,1
살아난거니,1
night너도,1
꼬집어봐,1
좋아할까봐,1
애태운지,1
뛰니,1
전기에,1
me조금만,1
앓다,1
아니었었나,1
오려면,1
버텨야,1
그리워하면서,1
돼Come,1
Boogie,1
허우워,1
나르샤,1
미료,1
속았으면,1
copy가,1
미쳤었던,1
바랬었던,1
울리니Because,1
eternally,1
전부이길,1
반지로,1
태양이고,1
숨이란,1
그대만한,1
다해져,1
yeah내,1
사라져버려,1
감쪽히,1
가혹히,1
먹구름은,1
가리려,1
꾸미기만,1
송일,1
무관심으로,1
바뀌었지,1
차였어,1
달랬지,1
더러워서,1
피하라는,1
惡도,1
개미,1
핥아,1
울상에,1
주문하네,1
서비스를,1
계란말이,1
아주머니,1
사정이,1
누구나면,1
일어나라구,1
웬만큼,1
마셔야지,1
닫아야,1
썩었지만,1
정치처럼,1
음주는,1
간경화나,1
간암을,1
일으키며,1
운전이나,1
작업,1
발생률을,1
높입니다,1
띠띠,1
Balm의,1
Palo,1
Kevin,1
박재선,1
TEBY,1
Bizzy,1
은영,1
준범,1
상수,1
PaPa,1
승용,1
용진,1
ONE안돼,1
흩어져도,1
오른편,1
잡지만,1
방울만,1
떨군다,1
흩어지며,1
밤빠빠,1
바바밤바,1
남녀는,1
잃어버린다사랑하는,1
안녕하신가요,1
감기로,1
고생했어요,1
아셨다면은,1
아프며,1
걱정했을,1
다행이랍니다,1
참아서,1
어떠세요,1
아니겠지만,1
멈칫,1
들렸죠,1
상처야,1
따뜻했어요,1
나와요아무,1
까칠해진,1
무너져와,1
전부지만,1
헤어져무슨,1
길들여왔던,1
관심의,1
수혈,1
구원을,1
화음의,1
불협,1
깨물려,1
물려진,1
실패의,1
낙인을,1
지쳐갈,1
무력은,1
뚜렷이,1
소외,1
생존기간은,1
삼일을,1
불려질,1
통곡의,1
보통의,1
허공과의,1
고동은,1
소동,1
그리워진,1
떨쳐내지,1
하물며,1
신세가,1
원망스러울,1
척박한,1
증오,1
일으킬,1
죽어져,1
희망이라는,1
어루,1
만져줄게,1
테니이른,1
샤워해,1
먼지들을,1
바지에,1
걸어왔나,1
앉고만,1
위에에에에,1
오오오오오랜만이죠,1
야위었네요,1
길었네요,1
어색해요,1
가깝던,1
처음보다는,1
견딜만,1
해졌어요,1
울지만은,1
지워갈거예요,1
속여가면서,1
즐겁던가요,1
더럽힌,1
야위었어요,1
잘라버렸죠,1
일기와,1
담았었던,1
흔적없이,1
(미안하다고),1
(사랑했었어),1
끝인건가요매일,1
무거워요,1
들었네요,1
일어나란,1
울리지가,1
생각하는게,1
알았네요,1
났더라도,1
걱정뿐이라서,1
상관없단,1
love당신은,1
공주야,1
노예야,1
죽으라하면,1
반대한대도,1
You워,1
출근길에서,1
전쟁처럼,1
틈씨발,1
시들,1
시들한,1
미스들만의,1
떨기,1
대리는,1
딸리고,1
실장은,1
핸섬한,1
이사님,1
둘이래,1
향기들로,1
파스텔의,1
색들이,1
싶어져서,1
용기란,1
야하면,1
desperado,1
가로지를,1
붙잡혀,1
달려가지만,1
발칙한,1
free널,1
까지라고,1
그만해줘,1
위해서내가,1
시기는,1
악하게,1
잊다가도,1
300의,1
용사로,1
돌변해,1
쓰레기통을,1
차도에,1
들과도,1
싸우려해,1
부시려해,1
계산기와,1
차이는,1
통장이라는,1
낙천적인,1
시에,1
전부라며,1
알아버려,1
어떡해든,1
안간,1
떤다,1
노무현을,1
번쩍거리는,1
낸다,1
칼은,1
벤다,1
잰다,1
Propaganda,1
짜고,1
타짜들이,1
언론,1
플레이에,1
여론들에,1
움직여지는,1
질러댄다,1
칼도,1
찔러라,1
척수염과,1
병도,1
길러봐,1
혹도,1
띠어가,1
잉크의,1
무서움,1
석,1
자에,1
10년이란,1
적자,1
대가없이,1
사슬,1
먹이,1
질투하거나,1
ok빨래를,1
섬유린스,1
할까봐서,1
참았을,1
울었으니까,1
지내야겠죠,1
놓지않고,1
사람이죠One,1
짜증나는,1
하루야,1
하루겠지,1
춤춰볼래,1
싫어한,1
용서해봐,1
어지런,1
괴롭힌대도,1
생각말고,1
맡겨볼래,1
놀아보지요나도,1
엇갈렸는지,1
나누었던,1
술병들,1
같았다,1
거짓이였다,1
달랐기에,1
멀리와,1
girl어느,1
따라오나봐,1
있나봐먼저,1
일어나겠다며,1
서두르,1
우리라서,1
버거울,1
헤아리다,1
어리석어서,1
나나나이렇게,1
정말인가요,1
못해줘요,1
외면했죠,1
가슴끝에,1
못해요닫혀진,1
티비는,1
내곤,1
빈곤한,1
구석진,1
너야두,1
꿔도,1
기다리는가요,1
없어안녕,1
울기나,1
어려운거니,1
밀어내면,1
바보야행복하라고,1
짧아졌네,1
먹니,1
없어전해주고,1
바꾸지않아,1
우리의오랫만에,1
그리웠나봐,1
새잖아,1
약한지,1
운다나,1
마당에서,1
뛰,1
귀여웠던,1
마리의,1
쪼꼬맣고,1
여리던,1
용감하고,1
딱딱하고,1
백돌이,1
무한대의,1
안도감,1
지긋해,1
you흐린,1
활짝갠,1
빛나리,1
열며,1
비추리늘,1
실에,1
추기만,1
좋을테니,1
있으라고,1
떠나가봐도,1
제자리야,1
꾸라고,1
find반가워요,1
하루그대를,1
떨렸어요,1
예감했죠,1
주세요Yo,1
Kay,1
throne,1
they'd,1
yelling,1
flew,1
praying,1
J's,1
payback,1
dig,1
새싹이,1
거인을,1
Picture,1
64,1
impala,1
hat,1
cock,1
throwing,1
착각이지,1
꾸면서,1
거인은,1
막는대도,1
거인,1
거인의,1
타라고,1
거인이,1
dig한참을,1
죽은듯이,1
없는건가봐,1
거둬내고,1
밤사이,1
가득쌓여,1
털어서,1
잠시뿐인건가봐,1
인건가봐,1
